LOCALDATE,RVR_1A,MOR_1A,LIGHTS,PAINS,QNH AERODROME,QFE R06,TEMP,RH,DEWPOINT,WS2A,WD2A,CW2A
2020/3/12 13:04,3000,10000,100,1014.4,1015.94,1014.38,19.8,38.5,5.4,3.04,193,2.15
2020/3/12 13:05,3000,10000,100,1014.4,1015.94,1014.38,19.8,39,5.59,3.25,196,2.17
2020/3/12 13:05,3000,10000,100,1014.4,1015.94,1014.38,19.8,38.75,5.5,3.32,198,2.13
2020/3/12 13:05,3000,10000,100,1014.4,1015.94,1014.38,19.8,38.5,5.4,3.35,198,2.15
2020/3/12 13:05,3000,10000,100,1014.4,1015.94,1014.38,19.8,38.25,5.31,3.36,197,2.21
2020/3/12 13:06,3000,10000,100,1014.4,1015.94,1014.38,19.8,38,5.22,3.41,195,2.32
2020/3/12 13:06,3000,10000,100,1014.4,1015.94,1014.38,19.8,38.25,5.31,3.33,191,2.44
2020/3/12 13:06,3000,10000,100,1014.4,1015.94,1014.38,19.8,38.5,5.4,3.26,187,2.54
2020/3/12 13:06,3000,10000,100,1014.4,1015.94,1014.38,19.8,38.75,5.5,3.22,184,2.61
2020/3/12 13:07,3000,10000,100,1014.4,1015.94,1014.38,19.8,39,5.59,3.06,182,2.54
2020/3/12 13:07,3000,10000,100,1014.4,1015.94,1014.38,19.8,38.75,5.5,2.97,184,2.4
2020/3/12 13:07,3000,10000,100,1014.4,1015.94,1014.38,19.8,38.5,5.4,2.79,184,2.26
2020/3/12 13:07,3000,10000,100,1014.4,1015.94,1014.38,19.8,38.25,5.31,2.59,185,2.07
2020/3/12 13:08,3000,10000,100,1014.4,1015.94,1014.38,19.8,38,5.22,2.34,187,1.81
2020/3/12 13:08,3000,10000,100,1014.4,1015.94,1014.38,19.75,37.75,5.08,2.18,192,1.57
2020/3/12 13:08,3000,10000,100,1014.4,1015.94,1014.38,19.7,37.5,4.94,1.96,196,1.31
2020/3/12 13:08,3000,10000,100,1014.4,1015.94,1014.38,19.65,37.25,4.8,1.75,197,1.15
2020/3/12 13:09,3000,10000,100,1014.4,1015.94,1014.38,19.6,37,4.66,1.68,199,1.06
2020/3/12 13:09,3000,10000,100,1014.4,1015.94,1014.38,19.58,37.25,4.73,1.72,199,1.08
2020/3/12 13:09,3000,10000,100,1014.4,1015.94,1014.38,19.55,37.5,4.8,1.92,200,1.18
2020/3/12 13:09,3000,10000,100,1014.4,1015.94,1014.38,19.52,37.75,4.88,2.17,201,1.31
2020/3/12 13:10,3000,10000,100,1014.4,1015.94,1014.38,19.5,38,4.95,2.42,199,1.52
2020/3/12 13:10,3000,10000,100,1014.4,1015.94,1014.38,19.55,38.25,5.09,2.6,196,1.74
2020/3/12 13:10,3000,10000,100,1014.4,1015.94,1014.38,19.6,38.5,5.22,2.95,193,2.09
2020/3/12 13:10,3000,10000,100,1014.4,1015.94,1014.38,19.65,38.75,5.36,3.33,194,2.31
2020/3/12 13:11,3000,10000,100,1014.4,1015.94,1014.38,19.7,39,5.5,3.59,191,2.62
2020/3/12 13:11,3000,10000,100,1014.38,1015.92,1014.36,19.73,39,5.52,3.67,189,2.77
2020/3/12 13:11,3000,10000,100,1014.35,1015.89,1014.33,19.75,39,5.54,3.61,188,2.76
2020/3/12 13:11,3000,10000,100,1014.32,1015.87,1014.3,19.77,39,5.57,3.46,187,2.69
2020/3/12 13:12,3000,10000,100,1014.3,1015.84,1014.28,19.8,39,5.59,3.31,187,2.57
2020/3/12 13:12,3000,10000,100,1014.3,1015.84,1014.28,19.75,38.5,5.36,3.19,190,2.37
2020/3/12 13:12,3000,10000,100,1014.3,1015.84,1014.28,19.7,38,5.12,2.95,191,2.16
2020/3/12 13:12,3000,10000,100,1014.3,1015.84,1014.28,19.65,37.5,4.89,2.75,193,1.95
2020/3/12 13:13,3000,10000,100,1014.3,1015.84,1014.28,19.6,37,4.66,2.6,194,1.8
2020/3/12 13:13,3000,10000,100,1014.3,1015.84,1014.28,19.58,37.25,4.73,2.54,195,1.73
2020/3/12 13:13,3000,10000,100,1014.3,1015.84,1014.28,19.55,37.5,4.8,2.49,196,1.67
2020/3/12 13:13,3000,10000,100,1014.3,1015.84,1014.28,19.52,37.75,4.88,2.44,198,1.57
2020/3/12 13:14,3000,10000,100,1014.3,1015.84,1014.28,19.5,38,4.95,2.42,200,1.49
2020/3/12 13:14,3000,10000,100,1014.3,1015.84,1014.28,19.5,38,4.95,2.41,201,1.45
2020/3/12 13:14,3000,10000,100,1014.3,1015.84,1014.28,19.5,38,4.95,2.46,204,1.38
2020/3/12 13:14,3000,10000,100,1014.3,1015.84,1014.28,19.5,38,4.95,2.5,205,1.36
2020/3/12 13:15,3000,10000,100,1014.3,1015.84,1014.28,19.5,38,4.95,2.45,207,1.26
2020/3/12 13:15,3000,10000,100,1014.3,1015.84,1014.28,19.5,38.25,5.04,2.4,209,1.16
2020/3/12 13:15,3000,10000,100,1014.3,1015.84,1014.28,19.5,38.5,5.13,2.43,210,1.14
2020/3/12 13:15,3000,10000,100,1014.3,1015.84,1014.28,19.5,38.75,5.23,2.47,211,1.12
2020/3/12 13:16,3000,10000,100,1014.3,1015.84,1014.28,19.5,39,5.32,2.56,210,1.2
2020/3/12 13:16,3000,10000,100,1014.27,1015.82,1014.25,19.52,38.75,5.25,2.57,210,1.21
2020/3/12 13:16,3000,10000,100,1014.25,1015.79,1014.23,19.55,38.5,5.18,2.49,211,1.13
2020/3/12 13:16,3000,10000,100,1014.23,1015.76,1014.2,19.58,38.25,5.11,2.45,211,1.11
2020/3/12 13:17,3000,10000,100,1014.2,1015.74,1014.18,19.6,38,5.04,2.46,212,1.08
2020/3/12 13:17,3000,10000,100,1014.2,1015.74,1014.18,19.58,38,5.02,2.48,213,1.05
2020/3/12 13:17,3000,10000,100,1014.2,1015.74,1014.18,19.55,38,5,2.58,213,1.09
2020/3/12 13:17,3000,10000,100,1014.2,1015.74,1014.18,19.52,38,4.97,2.73,215,1.07
2020/3/12 13:18,3000,10000,100,1014.2,1015.74,1014.18,19.5,38,4.95,2.78,215,1.09
2020/3/12 13:18,3000,10000,100,1014.2,1015.74,1014.18,19.5,38,4.95,2.94,214,1.2
2020/3/12 13:18,3000,10000,100,1014.2,1015.74,1014.18,19.5,38,4.95,3.24,212,1.42
2020/3/12 13:18,3000,10000,100,1014.2,1015.74,1014.18,19.5,38,4.95,3.51,212,1.54
2020/3/12 13:19,3000,10000,100,1014.2,1015.74,1014.18,19.5,38,4.95,3.77,209,1.83
2020/3/12 13:19,3000,10000,100,1014.2,1015.74,1014.18,19.5,38.25,5.04,3.89,207,2
2020/3/12 13:19,3000,10000,100,1014.2,1015.74,1014.18,19.5,38.5,5.13,3.88,205,2.11
2020/3/12 13:19,3000,10000,100,1014.2,1015.74,1014.18,19.5,38.75,5.23,3.82,202,2.24
2020/3/12 13:20,3000,10000,100,1014.2,1015.74,1014.18,19.5,39,5.32,3.79,200,2.33
2020/3/12 13:20,3000,10000,100,1014.18,1015.72,1014.15,19.52,39,5.34,3.82,200,2.35
2020/3/12 13:20,3000,10000,100,1014.15,1015.69,1014.13,19.55,39,5.37,3.71,197,2.44
2020/3/12 13:20,3000,10000,100,1014.12,1015.66,1014.11,19.58,39,5.39,3.49,196,2.34
2020/3/12 13:21,3000,10000,100,1014.1,1015.64,1014.08,19.6,39,5.41,3.27,196,2.19
2020/3/12 13:21,3000,10000,100,1014.1,1015.64,1014.08,19.62,39.25,5.52,3.16,197,2.07
2020/3/12 13:21,3000,10000,100,1014.1,1015.64,1014.08,19.65,39.5,5.63,3.01,196,2.02
2020/3/12 13:21,3000,10000,100,1014.1,1015.64,1014.08,19.68,39.75,5.75,2.93,197,1.92
2020/3/12 13:22,3000,10000,100,1014.1,1015.64,1014.08,19.7,40,5.86,2.92,196,1.96
2020/3/12 13:22,3000,10000,100,1014.1,1015.64,1014.08,19.75,39.75,5.82,2.87,193,2.03
2020/3/12 13:22,3000,10000,100,1014.1,1015.64,1014.08,19.8,39.5,5.77,2.9,191,2.12
2020/3/12 13:22,3000,10000,100,1014.1,1015.64,1014.08,19.85,39.25,5.72,2.94,190,2.18
2020/3/12 13:23,3000,10000,100,1014.1,1015.64,1014.08,19.9,39,5.68,3.08,188,2.36
2020/3/12 13:23,3000,10000,100,1014.08,1015.62,1014.06,19.9,39,5.68,3.14,185,2.51
2020/3/12 13:23,3000,10000,100,1014.05,1015.59,1014.03,19.9,39,5.68,3.31,183,2.71
2020/3/12 13:23,3000,10000,100,1014.02,1015.56,1014,19.9,39,5.68,3.48,180,2.95
2020/3/12 13:24,3000,10000,100,1014,1015.54,1013.98,19.9,39,5.68,3.59,180,3.05
2020/3/12 13:24,3000,10000,100,1014.02,1015.56,1014,19.9,39,5.68,3.63,179,3.11
2020/3/12 13:24,3000,10000,100,1014.05,1015.59,1014.03,19.9,39,5.68,3.61,180,3.07
2020/3/12 13:24,3000,10000,100,1014.08,1015.62,1014.06,19.9,39,5.68,3.59,179,3.08
2020/3/12 13:25,3000,10000,100,1014.1,1015.64,1014.08,19.9,39,5.68,3.49,179,2.99
2020/3/12 13:25,3000,10000,100,1014.1,1015.64,1014.08,19.88,38.75,5.56,3.42,180,2.9
2020/3/12 13:25,3000,10000,100,1014.1,1015.64,1014.08,19.85,38.5,5.45,3.34,182,2.77
2020/3/12 13:25,3000,10000,100,1014.1,1015.64,1014.08,19.82,38.25,5.33,3.19,184,2.58
2020/3/12 13:26,3000,10000,100,1014.1,1015.64,1014.08,19.8,38,5.22,3.05,185,2.44
2020/3/12 13:26,3000,10000,100,1014.08,1015.62,1014.06,19.75,38,5.17,2.91,185,2.32
2020/3/12 13:26,3000,10000,100,1014.05,1015.59,1014.03,19.7,38,5.13,2.84,182,2.35
2020/3/12 13:26,3000,10000,100,1014.02,1015.56,1014,19.65,38,5.08,2.79,181,2.34
2020/3/12 13:27,3000,10000,100,1014,1015.54,1013.98,19.6,38,5.04,2.84,179,2.44
2020/3/12 13:27,3000,10000,100,1014,1015.54,1013.98,19.6,38.25,5.13,2.9,176,2.56
2020/3/12 13:27,3000,10000,100,1014,1015.54,1013.98,19.6,38.5,5.22,2.88,172,2.63
2020/3/12 13:27,3000,10000,100,1014,1015.54,1013.98,19.6,38.75,5.32,2.89,168,2.72
2020/3/12 13:28,3000,10000,100,1014,1015.54,1013.98,19.6,39,5.41,2.85,163,2.75
2020/3/12 13:28,3000,10000,100,1014,1015.54,1013.98,19.62,39,5.43,2.85,160,2.79
2020/3/12 13:28,3000,10000,100,1014,1015.54,1013.98,19.65,39,5.46,2.8,159,2.75
2020/3/12 13:28,3000,10000,100,1014,1015.54,1013.98,19.68,39,5.48,2.76,157,2.73
2020/3/12 13:29,3000,10000,100,1014,1015.54,1013.98,19.7,39,5.5,2.62,155,2.6
2020/3/12 13:29,3000,10000,100,1014,1015.54,1013.98,19.7,38.75,5.41,2.52,153,2.51
2020/3/12 13:29,3000,10000,100,1014,1015.54,1013.98,19.7,38.5,5.31,2.49,152,2.49
2020/3/12 13:29,3000,10000,100,1014,1015.54,1013.98,19.7,38.25,5.22,2.37,155,2.35
2020/3/12 13:30,3000,10000,100,1014,1015.54,1013.98,19.7,38,5.13,2.32,156,2.3
2020/3/12 13:30,3000,10000,100,1013.98,1015.51,1013.96,19.73,38.25,5.25,2.24,158,2.2
2020/3/12 13:30,3000,10000,100,1013.95,1015.49,1013.93,19.75,38.5,5.36,2.13,161,2.08
2020/3/12 13:30,3000,10000,100,1013.92,1015.47,1013.9,19.77,38.75,5.47,2.12,164,2.04
2020/3/12 13:31,3000,10000,100,1013.9,1015.44,1013.88,19.8,39,5.59,2.13,168,2
2020/3/12 13:31,3000,10000,100,1013.9,1015.44,1013.88,19.82,39,5.61,2.06,173,1.87
2020/3/12 13:31,3000,10000,100,1013.9,1015.44,1013.88,19.85,39,5.63,1.99,177,1.74
2020/3/12 13:31,3000,10000,100,1013.9,1015.44,1013.88,19.88,39,5.66,2.05,178,1.78
2020/3/12 13:32,3000,10000,100,1013.9,1015.44,1013.88,19.9,39,5.68,2.02,180,1.72
2020/3/12 13:32,3000,10000,100,1013.9,1015.44,1013.88,19.88,38.5,5.47,1.99,183,1.63
2020/3/12 13:32,3000,10000,100,1013.9,1015.44,1013.88,19.85,38,5.26,1.98,183,1.62
2020/3/12 13:32,3000,10000,100,1013.9,1015.44,1013.88,19.82,37.5,5.05,1.98,184,1.6
2020/3/12 13:33,3000,10000,100,1013.9,1015.44,1013.88,19.8,37,4.84,2,186,1.58
2020/3/12 13:33,3000,10000,100,1013.9,1015.44,1013.88,19.8,37,4.84,2.07,187,1.61
2020/3/12 13:33,3000,10000,100,1013.9,1015.44,1013.88,19.8,37,4.84,1.98,188,1.52
2020/3/12 13:33,3000,10000,100,1013.9,1015.44,1013.88,19.8,37,4.84,1.92,190,1.43
2020/3/12 13:34,3000,10000,100,1013.9,1015.44,1013.88,19.8,37,4.84,1.9,193,1.35
2020/3/12 13:34,3000,10000,100,1013.9,1015.44,1013.88,19.8,37.25,4.93,2.01,199,1.27
2020/3/12 13:34,3000,10000,100,1013.9,1015.44,1013.88,19.8,37.5,5.03,2.16,204,1.21
2020/3/12 13:34,3000,10000,100,1013.9,1015.44,1013.88,19.8,37.75,5.12,2.25,207,1.16
2020/3/12 13:35,3000,10000,100,1013.9,1015.44,1013.88,19.8,38,5.22,2.32,209,1.12
2020/3/12 13:35,3000,10000,100,1013.9,1015.44,1013.88,19.77,37.75,5.1,2.35,209,1.14
2020/3/12 13:35,3000,10000,100,1013.9,1015.44,1013.88,19.75,37.5,4.98,2.5,212,1.1
2020/3/12 13:35,3000,10000,100,1013.9,1015.44,1013.88,19.73,37.25,4.87,2.59,215,1.01
2020/3/12 13:36,3000,10000,100,1013.9,1015.44,1013.88,19.7,37,4.75,2.58,219,0.84
2020/3/12 13:36,3000,10000,100,1013.9,1015.44,1013.88,19.73,37.25,4.87,2.47,221,0.72
2020/3/12 13:36,3000,10000,100,1013.9,1015.44,1013.88,19.75,37.5,4.98,2.32,225,0.52
2020/3/12 13:36,3000,10000,100,1013.9,1015.44,1013.88,19.77,37.75,5.1,2.14,231,0.26
2020/3/12 13:37,3000,10000,100,1013.9,1015.44,1013.88,19.8,38,5.22,1.98,235,0.1
2020/3/12 13:37,3000,10000,100,1013.88,1015.42,1013.86,19.8,38,5.22,1.88,235,0.1
2020/3/12 13:37,3000,10000,100,1013.85,1015.39,1013.83,19.8,38,5.22,1.87,234,0.13
2020/3/12 13:37,3000,10000,100,1013.82,1015.37,1013.8,19.8,38,5.22,1.93,232,0.2
2020/3/12 13:38,3000,10000,100,1013.8,1015.34,1013.78,19.8,38,5.22,2.11,228,0.37
2020/3/12 13:38,3000,10000,100,1013.8,1015.34,1013.78,19.85,38,5.26,2.25,220,0.7
2020/3/12 13:38,3000,10000,100,1013.8,1015.34,1013.78,19.9,38,5.31,2.33,211,1.06
2020/3/12 13:38,3000,10000,100,1013.8,1015.34,1013.78,19.95,38,5.36,2.46,202,1.45
2020/3/12 13:39,3000,10000,100,1013.8,1015.34,1013.78,20,38,5.4,2.67,197,1.75
2020/3/12 13:39,3000,10000,100,1013.8,1015.34,1013.78,19.98,37.75,5.28,2.84,196,1.9
2020/3/12 13:39,3000,10000,100,1013.8,1015.34,1013.78,19.95,37.5,5.17,2.88,194,2
2020/3/12 13:39,3000,10000,100,1013.8,1015.34,1013.78,19.92,37.25,5.05,2.84,189,2.14
2020/3/12 13:40,3000,10000,100,1013.8,1015.34,1013.78,19.9,37,4.93,2.79,187,2.17
2020/3/12 13:40,3000,10000,100,1013.77,1015.32,1013.75,19.9,37,4.93,2.78,189,2.1
2020/3/12 13:40,3000,10000,100,1013.75,1015.29,1013.73,19.9,37,4.93,2.92,191,2.13
2020/3/12 13:40,3000,10000,100,1013.73,1015.26,1013.7,19.9,37,4.93,3.04,192,2.19
2020/3/12 13:41,3000,10000,100,1013.7,1015.24,1013.68,19.9,37,4.93,3.09,193,2.18
2020/3/12 13:41,3000,10000,100,1013.7,1015.24,1013.68,19.92,37.5,5.14,3.07,193,2.17
2020/3/12 13:41,3000,10000,100,1013.7,1015.24,1013.68,19.95,38,5.35,3.09,195,2.11
2020/3/12 13:41,3000,10000,100,1013.7,1015.24,1013.68,19.98,38.5,5.56,3.17,197,2.08
2020/3/12 13:42,3000,10000,100,1013.7,1015.24,1013.68,20,39,5.77,3.16,198,2.03
2020/3/12 13:42,3000,10000,100,1013.7,1015.24,1013.68,19.95,38.5,5.54,3.28,197,2.15
2020/3/12 13:42,3000,10000,100,1013.7,1015.24,1013.68,19.9,38,5.3,3.28,198,2.11
2020/3/12 13:42,3000,10000,100,1013.7,1015.24,1013.68,19.85,37.5,5.07,3.19,199,2.01
2020/3/12 13:43,3000,10000,100,1013.7,1015.24,1013.68,19.8,37,4.84,3.09,199,1.95
2020/3/12 13:43,3000,10000,100,1013.7,1015.24,1013.68,19.77,37,4.82,2.99,199,1.88
2020/3/12 13:43,3000,10000,100,1013.7,1015.24,1013.68,19.75,37,4.79,2.85,198,1.84
2020/3/12 13:43,3000,10000,100,1013.7,1015.24,1013.68,19.73,37,4.77,2.77,199,1.74
2020/3/12 13:44,3000,10000,100,1013.7,1015.24,1013.68,19.7,37,4.75,2.67,201,1.61
2020/3/12 13:44,3000,10000,100,1013.7,1015.24,1013.68,19.68,37,4.73,2.4,203,1.37
2020/3/12 13:44,3000,10000,100,1013.7,1015.24,1013.68,19.65,37,4.71,2.12,205,1.15
2020/3/12 13:44,3000,10000,100,1013.7,1015.24,1013.68,19.62,37,4.68,1.92,207,0.99
2020/3/12 13:45,3000,10000,100,1013.7,1015.24,1013.68,19.6,37,4.66,1.74,208,0.87
2020/3/12 13:45,3000,10000,100,1013.7,1015.24,1013.68,19.6,37,4.66,1.62,209,0.78
2020/3/12 13:45,3000,10000,100,1013.7,1015.24,1013.68,19.6,37,4.66,1.6,208,0.8
2020/3/12 13:45,3000,10000,100,1013.7,1015.24,1013.68,19.6,37,4.66,1.68,208,0.84
2020/3/12 13:46,3000,10000,100,1013.7,1015.24,1013.68,19.6,37,4.66,1.89,208,0.94
2020/3/12 13:46,3000,10000,100,1013.7,1015.24,1013.68,19.6,37.5,4.85,2.14,207,1.1
2020/3/12 13:46,3000,10000,100,1013.7,1015.24,1013.68,19.6,38,5.04,2.43,205,1.32
2020/3/12 13:46,3000,10000,100,1013.7,1015.24,1013.68,19.6,38.5,5.22,2.69,202,1.58
2020/3/12 13:47,3000,10000,100,1013.7,1015.24,1013.68,19.6,39,5.41,2.93,200,1.8
2020/3/12 13:47,3000,10000,100,1013.7,1015.24,1013.68,19.62,38.75,5.34,3.2,199,2.01
2020/3/12 13:47,3000,10000,100,1013.7,1015.24,1013.68,19.65,38.5,5.27,3.34,198,2.15
2020/3/12 13:47,3000,10000,100,1013.7,1015.24,1013.68,19.68,38.25,5.2,3.26,197,2.14
2020/3/12 13:48,3000,10000,100,1013.7,1015.24,1013.68,19.7,38,5.13,3.12,196,2.09
2020/3/12 13:48,3000,10000,100,1013.7,1015.24,1013.68,19.68,37.75,5.01,3.08,195,2.1
2020/3/12 13:48,3000,10000,100,1013.7,1015.24,1013.68,19.65,37.5,4.89,2.95,195,2.01
2020/3/12 13:48,3000,10000,100,1013.7,1015.24,1013.68,19.62,37.25,4.78,2.85,193,2.02
2020/3/12 13:49,3000,10000,100,1013.7,1015.24,1013.68,19.6,37,4.66,2.81,191,2.05
2020/3/12 13:49,3000,10000,100,1013.7,1015.24,1013.68,19.6,37.25,4.75,2.72,191,1.99
2020/3/12 13:49,3000,10000,100,1013.7,1015.24,1013.68,19.6,37.5,4.85,2.7,191,1.97
2020/3/12 13:49,3000,10000,100,1013.7,1015.24,1013.68,19.6,37.75,4.95,2.74,188,2.1
2020/3/12 13:50,3000,10000,100,1013.7,1015.24,1013.68,19.6,38,5.04,2.71,184,2.19
2020/3/12 13:50,3000,10000,100,1013.7,1015.24,1013.68,19.62,38,5.06,2.51,182,2.08
2020/3/12 13:50,3000,10000,100,1013.7,1015.24,1013.68,19.65,38,5.08,2.38,178,2.06
2020/3/12 13:50,3000,10000,100,1013.7,1015.24,1013.68,19.68,38,5.11,2.16,174,1.94
2020/3/12 13:51,3000,10000,100,1013.7,1015.24,1013.68,19.7,38,5.13,1.93,171,1.77
2020/3/12 13:51,3000,10000,100,1013.7,1015.24,1013.68,19.68,37.75,5.01,1.72,169,1.61
2020/3/12 13:51,3000,10000,100,1013.7,1015.24,1013.68,19.65,37.5,4.89,1.51,170,1.4
2020/3/12 13:51,3000,10000,100,1013.7,1015.24,1013.68,19.62,37.25,4.78,1.34,170,1.24
2020/3/12 13:52,3000,10000,100,1013.7,1015.24,1013.68,19.6,37,4.66,1.28,174,1.15
2020/3/12 13:52,3000,10000,100,1013.68,1015.22,1013.65,19.6,37.25,4.75,1.33,178,1.15
2020/3/12 13:52,3000,10000,100,1013.65,1015.19,1013.63,19.6,37.5,4.85,1.39,182,1.15
2020/3/12 13:52,3000,10000,100,1013.62,1015.16,1013.61,19.6,37.75,4.95,1.68,189,1.26
2020/3/12 13:53,3000,10000,100,1013.6,1015.14,1013.58,19.6,38,5.04,1.95,195,1.33
2020/3/12 13:53,3000,10000,100,1013.6,1015.14,1013.58,19.62,37.75,4.97,2.19,200,1.35
2020/3/12 13:53,3000,10000,100,1013.6,1015.14,1013.58,19.65,37.5,4.89,2.41,203,1.38
2020/3/12 13:53,3000,10000,100,1013.6,1015.14,1013.58,19.68,37.25,4.82,2.54,207,1.31
2020/3/12 13:54,3000,10000,100,1013.6,1015.14,1013.58,19.7,37,4.75,2.56,210,1.2
2020/3/12 13:54,3000,10000,100,1013.6,1015.14,1013.58,19.7,37,4.75,2.45,211,1.11
2020/3/12 13:54,3000,10000,100,1013.6,1015.14,1013.58,19.7,37,4.75,2.31,211,1.05
2020/3/12 13:54,3000,10000,100,1013.6,1015.14,1013.58,19.7,37,4.75,2.01,209,0.98
2020/3/12 13:55,3000,10000,100,1013.6,1015.14,1013.58,19.7,37,4.75,1.69,205,0.92
2020/3/12 13:55,3000,10000,100,1013.6,1015.14,1013.58,19.68,37,4.73,1.34,197,0.88
2020/3/12 13:55,3000,10000,100,1013.6,1015.14,1013.58,19.65,37,4.71,1,198,0.64
2020/3/12 13:55,3000,10000,100,1013.6,1015.14,1013.58,19.62,37,4.68,0.89,199,0.56
2020/3/12 13:56,3000,10000,100,1013.6,1015.14,1013.58,19.6,37,4.66,0.91,202,0.53
2020/3/12 13:56,3000,10000,100,1013.58,1015.12,1013.56,19.62,37.25,4.78,1.03,203,0.59
2020/3/12 13:56,3000,10000,100,1013.55,1015.09,1013.53,19.65,37.5,4.89,1.21,204,0.68
2020/3/12 13:56,3000,10000,100,1013.52,1015.06,1013.5,19.68,37.75,5.01,1.31,204,0.73
2020/3/12 13:57,3000,10000,100,1013.5,1015.04,1013.48,19.7,38,5.13,1.37,209,0.66
2020/3/12 13:57,3000,10000,100,1013.5,1015.04,1013.48,19.7,37.75,5.04,1.49,215,0.58
2020/3/12 13:57,3000,10000,100,1013.5,1015.04,1013.48,19.7,37.5,4.94,1.61,213,0.68
2020/3/12 13:57,3000,10000,100,1013.5,1015.04,1013.48,19.7,37.25,4.84,1.58,214,0.64
2020/3/12 13:58,3000,10000,100,1013.5,1015.04,1013.48,19.7,37,4.75,1.54,213,0.65
2020/3/12 13:58,3000,10000,100,1013.5,1015.04,1013.48,19.7,36.75,4.65,1.57,213,0.66
2020/3/12 13:58,3000,10000,100,1013.5,1015.04,1013.48,19.7,36.5,4.55,1.64,215,0.64
2020/3/12 13:58,3000,10000,100,1013.5,1015.04,1013.48,19.7,36.25,4.46,1.82,217,0.65
2020/3/12 13:59,3000,10000,100,1013.5,1015.04,1013.48,19.7,36,4.36,2.03,216,0.76
2020/3/12 13:59,3000,10000,100,1013.5,1015.04,1013.48,19.7,36,4.36,2.17,216,0.81
2020/3/12 13:59,3000,10000,100,1013.5,1015.04,1013.48,19.7,36,4.36,2.25,215,0.88
2020/3/12 13:59,3000,10000,100,1013.5,1015.04,1013.48,19.7,36,4.36,2.4,213,1.01
2020/3/12 14:00,3000,10000,100,1013.5,1015.04,1013.48,19.7,36,4.36,2.51,212,1.1
2020/3/12 14:00,3000,10000,100,1013.5,1015.04,1013.48,19.73,36.5,4.58,2.52,210,1.18
2020/3/12 14:00,3000,10000,100,1013.5,1015.04,1013.48,19.75,37,4.79,2.52,205,1.37
2020/3/12 14:00,3000,10000,100,1013.5,1015.04,1013.48,19.77,37.5,5,2.45,202,1.44
2020/3/12 14:01,3000,10000,100,1013.5,1015.04,1013.48,19.8,38,5.22,2.39,199,1.51
2020/3/12 14:01,3000,10000,100,1013.5,1015.04,1013.48,19.82,37.75,5.15,2.33,197,1.53
2020/3/12 14:01,3000,10000,100,1013.5,1015.04,1013.48,19.85,37.5,5.07,2.38,196,1.59
2020/3/12 14:01,3000,10000,100,1013.5,1015.04,1013.48,19.88,37.25,5,2.47,194,1.71
2020/3/12 14:02,3000,10000,100,1013.5,1015.04,1013.48,19.9,37,4.93,2.48,193,1.75
2020/3/12 14:02,3000,10000,100,1013.5,1015.04,1013.48,19.88,37,4.91,2.48,192,1.78
2020/3/12 14:02,3000,10000,100,1013.5,1015.04,1013.48,19.85,37,4.88,2.46,192,1.77
2020/3/12 14:02,3000,10000,100,1013.5,1015.04,1013.48,19.82,37,4.86,2.44,190,1.81
2020/3/12 14:03,3000,10000,100,1013.5,1015.04,1013.48,19.8,37,4.84,2.36,187,1.84
2020/3/12 14:03,3000,10000,100,1013.5,1015.04,1013.48,19.8,37.25,4.93,2.42,181,2.03
2020/3/12 14:03,3000,10000,100,1013.5,1015.04,1013.48,19.8,37.5,5.03,2.36,173,2.14
2020/3/12 14:03,3000,10000,100,1013.5,1015.04,1013.48,19.8,37.75,5.12,2.19,166,2.09
2020/3/12 14:04,3000,10000,100,1013.5,1015.04,1013.48,19.8,38,5.22,2.09,163,2.02
2020/3/12 14:04,3000,10000,100,1013.52,1015.06,1013.5,19.8,38,5.22,2.03,160,1.99
2020/3/12 14:04,3000,10000,100,1013.55,1015.09,1013.53,19.8,38,5.22,1.97,158,1.94
2020/3/12 14:04,3000,10000,100,1013.58,1015.12,1013.56,19.8,38,5.22,1.99,159,1.96
2020/3/12 14:05,3000,10000,100,1013.6,1015.14,1013.58,19.8,38,5.22,2.09,164,2.01
2020/3/12 14:05,3000,10000,100,1013.6,1015.14,1013.58,19.8,37.75,5.12,2.05,169,1.92
2020/3/12 14:05,3000,10000,100,1013.6,1015.14,1013.58,19.8,37.5,5.03,2.02,173,1.83
2020/3/12 14:05,3000,10000,100,1013.6,1015.14,1013.58,19.8,37.25,4.93,1.98,175,1.77
2020/3/12 14:06,3000,10000,100,1013.6,1015.14,1013.58,19.8,37,4.84,1.91,174,1.72
2020/3/12 14:06,3000,10000,100,1013.6,1015.14,1013.58,19.77,37,4.82,1.86,175,1.66
2020/3/12 14:06,3000,10000,100,1013.6,1015.14,1013.58,19.75,37,4.79,1.92,176,1.69
2020/3/12 14:06,3000,10000,100,1013.6,1015.14,1013.58,19.73,37,4.77,1.87,177,1.63
2020/3/12 14:07,3000,10000,100,1013.6,1015.14,1013.58,19.7,37,4.75,1.77,178,1.54
2020/3/12 14:07,3000,10000,100,1013.6,1015.14,1013.58,19.68,37.25,4.82,1.72,178,1.49
2020/3/12 14:07,3000,10000,100,1013.6,1015.14,1013.58,19.65,37.5,4.89,1.71,182,1.42
2020/3/12 14:07,3000,10000,100,1013.6,1015.14,1013.58,19.62,37.75,4.97,1.72,188,1.32
2020/3/12 14:08,3000,10000,100,1013.6,1015.14,1013.58,19.6,38,5.04,1.74,195,1.19
