LOCALDATE (BEIJING),SITE,PAINS (HPA),QNH AERODROME (HPA),ST,QFE R06 (HPA),ST,QFE R24 (HPA),ST,QFF AERODROME (HPA),TREND,TENDENCY,TEMP (°C),RH (%),DEWPOINT (°C),TU DATA
2019/12/15 11:05:00,R06,1022.4,1023.95, ,1022.38, ,1022.55, ,1023.95,-0.89,8,15,65,8.54,  15.0    65 37E5
2019/12/15 11:06:00,R06,1022.4,1023.95, ,1022.38, ,1022.55, ,1023.95,-0.89,8,14.8,65,8.35,  14.8    65 467A
2019/12/15 11:07:00,R06,1022.4,1023.95, ,1022.38, ,1022.55, ,1023.95,-0.89,8,14.8,66,8.57,  14.8    66 1329
2019/12/15 11:08:00,R06,1022.3,1023.85, ,1022.28, ,1022.45, ,1023.85,-0.89,8,15.1,66,8.86,  15.1    66 2565
2019/12/15 11:09:00,R06,1022.3,1023.85, ,1022.28, ,1022.45, ,1023.85,-0.89,8,15.2,65,8.73,  15.2    65 B843
2019/12/15 11:10:00,R06,1022.2,1023.75, ,1022.18, ,1022.35, ,1023.75,-1.09,8,15.3,64,8.6,  15.3    64 CCA1
2019/12/15 11:11:00,R06,1022.2,1023.75, ,1022.18, ,1022.35, ,1023.75,-1.09,8,15.3,63,8.37,  15.3    63 5536
2019/12/15 11:12:00,R06,1022.2,1023.75, ,1022.18, ,1022.35, ,1023.75,-1.09,8,15.2,63,8.27,  15.2    63 12E5
2019/12/15 11:13:00,R06,1022.2,1023.75, ,1022.18, ,1022.35, ,1023.75,-1.09,8,15.3,64,8.6,  15.3    64 CCA1
2019/12/15 11:14:00,R06,1022.2,1023.75, ,1022.18, ,1022.35, ,1023.75,-1.09,8,15.3,63,8.37,  15.3    63 5536
2019/12/15 11:15:00,R06,1022.2,1023.75, ,1022.18, ,1022.35, ,1023.75,-1.09,8,15.3,64,8.6,  15.3    64 CCA1
2019/12/15 11:16:00,R06,1022.1,1023.65, ,1022.08, ,1022.25, ,1023.65,-1.09,8,15.3,64,8.6,  15.3    64 CCA1
2019/12/15 11:17:00,R06,1022.1,1023.65, ,1022.08, ,1022.25, ,1023.65,-1.09,8,15.5,64,8.79,  15.5    64 4C6A
2019/12/15 11:18:00,R06,1022.1,1023.65, ,1022.08, ,1022.25, ,1023.65,-1.09,8,15.7,63,8.75,  15.7    63 5A5B
2019/12/15 11:19:00,R06,1022.1,1023.65, ,1022.08, ,1022.25, ,1023.65,-1.09,8,15.4,62,8.23,  15.4    62 A11F
2019/12/15 11:20:00,R06,1022,1023.55, ,1021.98, ,1022.15, ,1023.55,-1.29,8,15.4,63,8.46,  15.4    63 922E
2019/12/15 11:21:00,R06,1022,1023.55, ,1021.98, ,1022.15, ,1023.55,-1.29,8,15.4,63,8.46,  15.4    63 922E
2019/12/15 11:22:00,R06,1021.9,1023.45, ,1021.88, ,1022.05, ,1023.45,-1.29,8,15.4,63,8.46,  15.4    63 922E
2019/12/15 11:23:00,R06,1021.9,1023.45, ,1021.88, ,1022.05, ,1023.45,-1.29,8,15.3,63,8.37,  15.3    63 5536
2019/12/15 11:24:00,R06,1021.9,1023.45, ,1021.88, ,1022.05, ,1023.45,-1.29,8,15.1,63,8.18,  15.1    63 DA90
2019/12/15 11:25:00,R06,1021.9,1023.45, ,1021.88, ,1022.05, ,1023.45,-1.29,8,15.1,64,8.41,  15.1    64 4307
2019/12/15 11:26:00,R06,1021.9,1023.45, ,1021.88, ,1022.05, ,1023.45,-1.29,8,15.1,64,8.41,  15.1    64 4307
2019/12/15 11:27:00,R06,1021.9,1023.45, ,1021.88, ,1022.05, ,1023.45,-1.29,8,15.3,64,8.6,  15.3    64 CCA1
2019/12/15 11:28:00,R06,1021.8,1023.35, ,1021.78, ,1021.95, ,1023.35,-1.29,8,15.4,64,8.69,  15.4    64 0BB9
2019/12/15 11:29:00,R06,1021.8,1023.35, ,1021.78, ,1021.95, ,1023.35,-1.29,8,15.5,63,8.56,  15.5    63 D5FD
2019/12/15 11:30:00,R06,1021.8,1023.35, ,1021.78, ,1021.95, ,1023.35,-1.39,8,15.3,63,8.37,  15.3    63 5536
2019/12/15 11:31:00,R06,1021.8,1023.35, ,1021.78, ,1021.95, ,1023.35,-1.39,8,15.2,63,8.27,  15.2    63 12E5
2019/12/15 11:32:00,R06,1021.8,1023.35, ,1021.78, ,1021.95, ,1023.35,-1.39,8,15,64,8.31,  15.0    64 04D4
2019/12/15 11:33:00,R06,1021.8,1023.35, ,1021.78, ,1021.95, ,1023.35,-1.39,8,14.9,64,8.22,  14.9    64 3298
2019/12/15 11:34:00,R06,1021.7,1023.25, ,1021.68, ,1021.85, ,1023.25,-1.39,8,15,65,8.54,  15.0    65 37E5
2019/12/15 11:35:00,R06,1021.7,1023.25, ,1021.68, ,1021.85, ,1023.25,-1.39,8,15.1,65,8.63,  15.1    65 7036
2019/12/15 11:36:00,R06,1021.6,1023.15, ,1021.58, ,1021.75, ,1023.15,-1.39,8,15.1,64,8.41,  15.1    64 4307
2019/12/15 11:37:00,R06,1021.6,1023.15, ,1021.58, ,1021.75, ,1023.15,-1.39,8,15.4,64,8.69,  15.4    64 0BB9
2019/12/15 11:38:00,R06,1021.6,1023.15, ,1021.58, ,1021.74, ,1023.15,-1.39,8,15.3,63,8.37,  15.3    63 5536
2019/12/15 11:39:00,R06,1021.5,1023.05, ,1021.48, ,1021.64, ,1023.05,-1.39,8,15.5,63,8.56,  15.5    63 D5FD
2019/12/15 11:40:00,R06,1021.5,1023.05, ,1021.48, ,1021.65, ,1023.05,-1.79,8,15.5,62,8.32,  15.5    62 E6CC
2019/12/15 11:41:00,R06,1021.5,1023.05, ,1021.48, ,1021.65, ,1023.05,-1.79,8,15.7,63,8.75,  15.7    63 5A5B
2019/12/15 11:42:00,R06,1021.5,1023.05, ,1021.48, ,1021.64, ,1023.05,-1.79,8,15.8,62,8.61,  15.8    62 B0A8
2019/12/15 11:43:00,R06,1021.4,1022.95, ,1021.38, ,1021.54, ,1022.95,-1.79,8,15.7,62,8.51,  15.7    62 696A
2019/12/15 11:44:00,R06,1021.4,1022.95, ,1021.38, ,1021.54, ,1022.95,-1.79,8,15.6,62,8.42,  15.6    62 2EB9
2019/12/15 11:45:00,R06,1021.4,1022.95, ,1021.38, ,1021.54, ,1022.94,-1.79,8,15.5,62,8.32,  15.5    62 E6CC
2019/12/15 11:46:00,R06,1021.4,1022.95, ,1021.38, ,1021.54, ,1022.94,-1.79,8,15.3,62,8.13,  15.3    62 6607
2019/12/15 11:47:00,R06,1021.4,1022.95, ,1021.38, ,1021.54, ,1022.94,-1.79,8,15.3,63,8.37,  15.3    63 5536
2019/12/15 11:48:00,R06,1021.3,1022.85, ,1021.28, ,1021.44, ,1022.84,-1.79,8,15.3,63,8.37,  15.3    63 5536
2019/12/15 11:49:00,R06,1021.3,1022.85, ,1021.28, ,1021.44, ,1022.84,-1.79,8,15.4,63,8.46,  15.4    63 922E
2019/12/15 11:50:00,R06,1021.3,1022.85, ,1021.28, ,1021.44, ,1022.85,-1.89,8,15.5,62,8.32,  15.5    62 E6CC
2019/12/15 11:51:00,R06,1021.3,1022.85, ,1021.28, ,1021.44, ,1022.84,-1.89,8,15.7,62,8.51,  15.7    62 696A
2019/12/15 11:52:00,R06,1021.3,1022.85, ,1021.28, ,1021.44, ,1022.85,-1.89,8,15.5,62,8.32,  15.5    62 E6CC
2019/12/15 11:53:00,R06,1021.2,1022.75, ,1021.18, ,1021.34, ,1022.75,-1.89,8,15.4,63,8.46,  15.4    63 922E
2019/12/15 11:54:00,R06,1021.2,1022.75, ,1021.18, ,1021.34, ,1022.75,-1.89,8,15.5,63,8.56,  15.5    63 D5FD
2019/12/15 11:55:00,R06,1021.1,1022.65, ,1021.08, ,1021.24, ,1022.65,-1.89,8,15.6,62,8.42,  15.6    62 2EB9
2019/12/15 11:56:00,R06,1021.1,1022.65, ,1021.08, ,1021.24, ,1022.65,-1.89,8,15.6,62,8.42,  15.6    62 2EB9
2019/12/15 11:57:00,R06,1021.1,1022.65, ,1021.08, ,1021.25, ,1022.65,-1.89,8,15.8,62,8.61,  15.8    62 B0A8
2019/12/15 11:58:00,R06,1021.1,1022.65, ,1021.08, ,1021.24, ,1022.65,-1.89,8,15.9,62,8.7,  15.9    62 F77B
2019/12/15 11:59:00,R06,1021.1,1022.65, ,1021.08, ,1021.24, ,1022.64,-1.89,8,15.9,61,8.46,  15.9    61 A228
2019/12/15 12:00:00,R06,1021.1,1022.65, ,1021.08, ,1021.24, ,1022.65,-2.1,8,15.8,61,8.37,  15.8    61 E5FB
2019/12/15 12:01:00,R06,1021,1022.55, ,1020.98, ,1021.14, ,1022.55,-2.1,8,15.7,61,8.27,  15.7    61 3C39
2019/12/15 12:02:00,R06,1021,1022.55, ,1020.98, ,1021.14, ,1022.55,-2.1,8,15.8,62,8.61,  15.8    62 B0A8
2019/12/15 12:03:00,R06,1020.9,1022.45, ,1020.88, ,1021.04, ,1022.45,-2.1,8,15.9,62,8.7,  15.9    62 F77B
2019/12/15 12:04:00,R06,1020.9,1022.45, ,1020.88, ,1021.04, ,1022.45,-2.1,8,16,61,8.56,  16.0    61 4AEE
2019/12/15 12:05:00,R06,1020.9,1022.45, ,1020.88, ,1021.04, ,1022.45,-2.1,8,16,61,8.56,  16.0    61 4AEE
2019/12/15 12:06:00,R06,1020.8,1022.35, ,1020.78, ,1020.94, ,1022.35,-2.1,8,15.9,61,8.46,  15.9    61 A228
2019/12/15 12:07:00,R06,1020.9,1022.45, ,1020.88, ,1021.04, ,1022.44,-2.1,8,15.8,61,8.37,  15.8    61 E5FB
2019/12/15 12:08:00,R06,1020.9,1022.45, ,1020.88, ,1021.04, ,1022.44,-2.1,8,15.9,62,8.7,  15.9    62 F77B
2019/12/15 12:09:00,R06,1020.8,1022.35, ,1020.78, ,1020.94, ,1022.34,-2.1,8,16.1,61,8.65,  16.1    61 0D3D
2019/12/15 12:10:00,R06,1020.8,1022.35, ,1020.78, ,1020.94, ,1022.34,-2.5,8,16.2,61,8.75,  16.2    61 C548
2019/12/15 12:11:00,R06,1020.8,1022.35, ,1020.78, ,1020.94, ,1022.34,-2.5,8,16.1,60,8.41,  16.1    60 3E0C
2019/12/15 12:12:00,R06,1020.8,1022.35, ,1020.78, ,1020.94, ,1022.34,-2.5,8,16,60,8.32,  16.0    60 79DF
2019/12/15 12:13:00,R06,1020.8,1022.35, ,1020.78, ,1020.94, ,1022.35,-2.5,8,16,61,8.56,  16.0    61 4AEE
2019/12/15 12:14:00,R06,1020.7,1022.25, ,1020.68, ,1020.84, ,1022.24,-2.5,8,16.1,60,8.41,  16.1    60 3E0C
2019/12/15 12:15:00,R06,1020.7,1022.25, ,1020.68, ,1020.84, ,1022.24,-2.5,8,16.1,60,8.41,  16.1    60 3E0C
2019/12/15 12:16:00,R06,1020.7,1022.25, ,1020.68, ,1020.84, ,1022.24,-2.5,8,16.1,60,8.41,  16.1    60 3E0C
2019/12/15 12:17:00,R06,1020.7,1022.25, ,1020.68, ,1020.84, ,1022.25,-2.5,8,16.1,59,8.17,  16.1    59 DDC4
2019/12/15 12:18:00,R06,1020.7,1022.25, ,1020.68, ,1020.84, ,1022.25,-2.5,8,16,60,8.32,  16.0    60 79DF
2019/12/15 12:19:00,R06,1020.7,1022.25, ,1020.68, ,1020.84, ,1022.24,-2.5,8,16.1,60,8.41,  16.1    60 3E0C
2019/12/15 12:20:00,R06,1020.7,1022.25, ,1020.68, ,1020.84, ,1022.24,-2.6,8,16.1,59,8.17,  16.1    59 DDC4
2019/12/15 12:21:00,R06,1020.7,1022.25, ,1020.68, ,1020.84, ,1022.24,-2.6,8,16.1,60,8.41,  16.1    60 3E0C
2019/12/15 12:22:00,R06,1020.6,1022.15, ,1020.58, ,1020.74, ,1022.14,-2.6,8,16,59,8.07,  16.0    59 9A17
2019/12/15 12:23:00,R06,1020.6,1022.15, ,1020.58, ,1020.74, ,1022.14,-2.6,8,16,60,8.32,  16.0    60 79DF
2019/12/15 12:24:00,R06,1020.6,1022.15, ,1020.58, ,1020.74, ,1022.14,-2.6,8,16.1,60,8.41,  16.1    60 3E0C
2019/12/15 12:25:00,R06,1020.6,1022.15, ,1020.58, ,1020.74, ,1022.14,-2.6,8,16.1,59,8.17,  16.1    59 DDC4
2019/12/15 12:26:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.6,8,16,59,8.07,  16.0    59 9A17
2019/12/15 12:27:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.6,8,15.8,59,7.88,  15.8    59 3502
2019/12/15 12:28:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.6,8,15.9,61,8.46,  15.9    61 A228
2019/12/15 12:29:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.6,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 12:30:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.7,8,15.7,60,8.03,  15.7    60 0F08
2019/12/15 12:31:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.05,-2.7,8,15.8,61,8.37,  15.8    61 E5FB
2019/12/15 12:32:00,R06,1020.4,1021.95, ,1020.38, ,1020.54, ,1021.95,-2.7,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 12:33:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.7,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 12:34:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.7,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 12:35:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.7,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 12:36:00,R06,1020.4,1021.95, ,1020.38, ,1020.54, ,1021.94,-2.7,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 12:37:00,R06,1020.4,1021.95, ,1020.38, ,1020.54, ,1021.94,-2.7,8,15.8,59,7.88,  15.8    59 3502
2019/12/15 12:38:00,R06,1020.4,1021.95, ,1020.38, ,1020.54, ,1021.94,-2.7,8,15.7,60,8.03,  15.7    60 0F08
2019/12/15 12:39:00,R06,1020.4,1021.95, ,1020.38, ,1020.54, ,1021.94,-2.7,8,15.7,61,8.27,  15.7    61 3C39
2019/12/15 12:40:00,R06,1020.4,1021.95, ,1020.38, ,1020.54, ,1021.94,-2.8,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 12:41:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.8,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 12:42:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.8,8,15.8,59,7.88,  15.8    59 3502
2019/12/15 12:43:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.8,8,15.8,59,7.88,  15.8    59 3502
2019/12/15 12:44:00,R06,1020.5,1022.05, ,1020.48, ,1020.64, ,1022.04,-2.8,8,15.7,60,8.03,  15.7    60 0F08
2019/12/15 12:45:00,R06,1020.4,1021.95, ,1020.38, ,1020.54, ,1021.94,-2.8,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 12:46:00,R06,1020.4,1021.95, ,1020.38, ,1020.54, ,1021.94,-2.8,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 12:47:00,R06,1020.3,1021.85, ,1020.28, ,1020.44, ,1021.84,-2.8,8,15.8,61,8.37,  15.8    61 E5FB
2019/12/15 12:48:00,R06,1020.3,1021.85, ,1020.28, ,1020.44, ,1021.84,-2.8,8,15.9,61,8.46,  15.9    61 A228
2019/12/15 12:49:00,R06,1020.2,1021.75, ,1020.18, ,1020.34, ,1021.74,-2.8,8,15.9,61,8.46,  15.9    61 A228
2019/12/15 12:50:00,R06,1020.2,1021.75, ,1020.18, ,1020.34, ,1021.74,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 12:51:00,R06,1020.2,1021.75, ,1020.18, ,1020.34, ,1021.74,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 12:52:00,R06,1020.2,1021.75, ,1020.18, ,1020.34, ,1021.74,-2.9,8,15.8,59,7.88,  15.8    59 3502
2019/12/15 12:53:00,R06,1020.2,1021.75, ,1020.18, ,1020.34, ,1021.74,-2.9,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 12:54:00,R06,1020.2,1021.75, ,1020.18, ,1020.34, ,1021.74,-2.9,8,15.7,60,8.03,  15.7    60 0F08
2019/12/15 12:55:00,R06,1020.2,1021.75, ,1020.18, ,1020.34, ,1021.74,-2.9,8,15.7,61,8.27,  15.7    61 3C39
2019/12/15 12:56:00,R06,1020.1,1021.65, ,1020.08, ,1020.24, ,1021.64,-2.9,8,15.8,61,8.37,  15.8    61 E5FB
2019/12/15 12:57:00,R06,1020.1,1021.65, ,1020.08, ,1020.24, ,1021.64,-2.9,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 12:58:00,R06,1020,1021.55, ,1019.98, ,1020.14, ,1021.54,-2.9,8,15.9,61,8.46,  15.9    61 A228
2019/12/15 12:59:00,R06,1020,1021.55, ,1019.98, ,1020.14, ,1021.55,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:00:00,R06,1020,1021.55, ,1019.98, ,1020.14, ,1021.55,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:01:00,R06,1020,1021.55, ,1019.98, ,1020.14, ,1021.54,-2.9,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 13:02:00,R06,1020,1021.55, ,1019.98, ,1020.14, ,1021.54,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:03:00,R06,1020,1021.55, ,1019.98, ,1020.14, ,1021.54,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:04:00,R06,1020,1021.55, ,1019.98, ,1020.14, ,1021.54,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:05:00,R06,1020,1021.55, ,1019.98, ,1020.14, ,1021.54,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:06:00,R06,1020,1021.55, ,1019.98, ,1020.14, ,1021.54,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:07:00,R06,1020,1021.55, ,1019.98, ,1020.14, ,1021.54,-2.9,8,16,59,8.07,  16.0    59 9A17
2019/12/15 13:08:00,R06,1019.9,1021.45, ,1019.88, ,1020.04, ,1021.44,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:09:00,R06,1019.9,1021.45, ,1019.88, ,1020.04, ,1021.44,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:10:00,R06,1019.9,1021.45, ,1019.88, ,1020.04, ,1021.44,-2.9,8,15.8,60,8.13,  15.8    60 D6CA
2019/12/15 13:11:00,R06,1019.9,1021.45, ,1019.88, ,1020.04, ,1021.44,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:12:00,R06,1019.8,1021.35, ,1019.78, ,1019.94, ,1021.34,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:13:00,R06,1019.8,1021.35, ,1019.78, ,1019.94, ,1021.34,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:14:00,R06,1019.8,1021.35, ,1019.78, ,1019.94, ,1021.34,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:15:00,R06,1019.8,1021.35, ,1019.78, ,1019.94, ,1021.34,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:16:00,R06,1019.7,1021.25, ,1019.68, ,1019.84, ,1021.24,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:17:00,R06,1019.7,1021.25, ,1019.68, ,1019.84, ,1021.24,-2.9,8,16.1,60,8.41,  16.1    60 3E0C
2019/12/15 13:18:00,R06,1019.7,1021.25, ,1019.68, ,1019.84, ,1021.24,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:19:00,R06,1019.7,1021.25, ,1019.68, ,1019.84, ,1021.24,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:20:00,R06,1019.7,1021.25, ,1019.68, ,1019.84, ,1021.24,-3,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:21:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:22:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:23:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:24:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:25:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,8,15.9,61,8.46,  15.9    61 A228
2019/12/15 13:26:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,8,16,61,8.56,  16.0    61 4AEE
2019/12/15 13:27:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:28:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:29:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,8,16,61,8.56,  16.0    61 4AEE
2019/12/15 13:30:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-2.9,8,16,61,8.56,  16.0    61 4AEE
2019/12/15 13:31:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:32:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:33:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-2.9,8,16,61,8.56,  16.0    61 4AEE
2019/12/15 13:34:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-2.9,8,16.1,61,8.65,  16.1    61 0D3D
2019/12/15 13:35:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:36:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:37:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-2.9,8,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:38:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:39:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-2.9,8,16,60,8.32,  16.0    60 79DF
2019/12/15 13:40:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-3,7,16,60,8.32,  16.0    60 79DF
2019/12/15 13:41:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-3,7,16,60,8.32,  16.0    60 79DF
2019/12/15 13:42:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,7,16,60,8.32,  16.0    60 79DF
2019/12/15 13:43:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,7,15.9,60,8.22,  15.9    60 9119
2019/12/15 13:44:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,7,15.9,61,8.46,  15.9    61 A228
2019/12/15 13:45:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,7,15.8,61,8.37,  15.8    61 E5FB
2019/12/15 13:46:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,7,15.9,61,8.46,  15.9    61 A228
2019/12/15 13:47:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,7,16.1,61,8.65,  16.1    61 0D3D
2019/12/15 13:48:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,7,16.1,61,8.65,  16.1    61 0D3D
2019/12/15 13:49:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,7,16.2,61,8.75,  16.2    61 C548
2019/12/15 13:50:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-3,6,16.3,60,8.6,  16.3    60 B1AA
2019/12/15 13:51:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,6,16.2,60,8.51,  16.2    60 F679
2019/12/15 13:52:00,R06,1019.6,1021.15, ,1019.58, ,1019.74, ,1021.14,-3,6,16,60,8.32,  16.0    60 79DF
2019/12/15 13:53:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-3,6,16,61,8.56,  16.0    61 4AEE
2019/12/15 13:54:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-3,6,16,60,8.32,  16.0    60 79DF
2019/12/15 13:55:00,R06,1019.5,1021.05, ,1019.48, ,1019.64, ,1021.04,-3,6,16.1,61,8.65,  16.1    61 0D3D
2019/12/15 13:56:00,R06,1019.4,1020.95, ,1019.38, ,1019.54, ,1020.94,-3,6,16,60,8.32,  16.0    60 79DF
2019/12/15 13:57:00,R06,1019.4,1020.95, ,1019.38, ,1019.54, ,1020.94,-3,6,16,61,8.56,  16.0    61 4AEE
2019/12/15 13:58:00,R06,1019.4,1020.95, ,1019.38, ,1019.54, ,1020.94,-3,6,16.1,61,8.65,  16.1    61 0D3D
2019/12/15 13:59:00,R06,1019.4,1020.95, ,1019.38, ,1019.54, ,1020.94,-3,6,16,60,8.32,  16.0    60 79DF
2019/12/15 14:00:00,R06,1019.4,1020.95, ,1019.38, ,1019.54, ,1020.94,-3,6,15.9,60,8.22,  15.9    60 9119
2019/12/15 14:01:00,R06,1019.4,1020.95, ,1019.38, ,1019.54, ,1020.94,-3,6,16,61,8.56,  16.0    61 4AEE
2019/12/15 14:02:00,R06,1019.4,1020.95, ,1019.38, ,1019.54, ,1020.94,-3,6,16,60,8.32,  16.0    60 79DF
2019/12/15 14:03:00,R06,1019.3,1020.85, ,1019.28, ,1019.44, ,1020.84,-3,6,15.9,60,8.22,  15.9    60 9119
2019/12/15 14:04:00,R06,1019.3,1020.85, ,1019.28, ,1019.44, ,1020.84,-3,6,15.9,60,8.22,  15.9    60 9119
2019/12/15 14:05:00,R06,1019.3,1020.85, ,1019.28, ,1019.44, ,1020.84,-3,6,16,61,8.56,  16.0    61 4AEE
2019/12/15 14:06:00,R06,1019.3,1020.85, ,1019.28, ,1019.44, ,1020.84,-3,6,16,60,8.32,  16.0    60 79DF
2019/12/15 14:07:00,R06,1019.3,1020.85, ,1019.28, ,1019.44, ,1020.84,-3,6,16,61,8.56,  16.0    61 4AEE
2019/12/15 14:08:00,R06,1019.3,1020.85, ,1019.28, ,1019.44, ,1020.84,-3,6,16,61,8.56,  16.0    61 4AEE
2019/12/15 14:09:00,R06,1019.2,1020.75, ,1019.18, ,1019.34, ,1020.74,-3,6,15.9,61,8.46,  15.9    61 A228
2019/12/15 14:10:00,R06,1019.2,1020.75, ,1019.18, ,1019.34, ,1020.74,-3,6,15.8,61,8.37,  15.8    61 E5FB
2019/12/15 14:11:00,R06,1019.2,1020.75, ,1019.18, ,1019.34, ,1020.74,-3,6,15.8,61,8.37,  15.8    61 E5FB
